RecordID,EmployeeID,DepartmentID,Year,Month,BaseSalary,Bonus,OvertimeHours,AbsenteeismDays,PerformanceRating,TrainingHours,AttritionFlag,WorkLifeBalanceScore,JobSatisfactionScore
1291,1391,1,2023,7,110677,19308,16,3,2,13,0,2,1
1292,1103,2,2024,7,27837,7045,37,2,5,13,0,3,5
1293,1085,6,2023,4,65077,24855,22,2,3,7,0,1,5
1294,1317,3,2024,9,104915,29714,29,7,5,12,0,3,4
1295,1212,2,2024,8,29239,1618,20,3,1,23,0,2,1
1296,1003,5,2023,12,111348,10979,9,0,1,14,0,5,2
1297,1384,1,2024,1,54669,8562,12,2,3,0,0,3,2
1298,1179,4,2023,2,73624,22280,11,0,3,21,1,2,1
1299,1342,1,2024,2,100147,27759,8,2,4,33,0,2,5
1300,1303,4,2022,12,29150,12026,3,6,4,39,1,5,1
1301,1332,6,2024,12,36109,7843,38,4,2,2,0,5,5
1302,1038,5,2022,11,51016,9895,23,6,3,25,0,5,5
1303,1239,6,2023,8,36936,26844,33,2,3,13,0,1,2
1304,1169,5,2024,1,36036,23447,38,4,3,7,0,2,4
1305,1397,1,2023,4,64236,24879,4,5,4,15,0,5,3
1306,1343,4,2023,10,39021,11966,14,0,3,20,0,1,1
1307,1314,6,2023,12,61943,17732,3,2,2,9,1,4,5
1308,1306,5,2024,5,106007,21940,38,7,3,24,0,4,1
1309,1030,7,2022,9,75016,5289,7,1,2,37,0,4,4
1310,1190,2,2022,7,48244,18806,23,7,2,21,1,2,4
1311,1357,2,2022,8,88027,20012,27,1,3,3,0,1,3
1312,1025,6,2023,11,63985,18812,26,3,5,3,0,1,3
1313,1112,4,2022,9,26502,3033,0,1,5,29,0,4,5
1314,1206,7,2023,7,78836,22541,33,4,4,1,0,3,3
1315,1185,6,2023,5,28770,8860,16,1,3,28,0,4,5
1316,1382,1,2022,5,67865,25075,36,1,3,35,1,2,2
1317,1379,5,2023,10,78811,7813,37,1,4,20,0,4,5
1318,1047,8,2024,11,29001,17798,25,2,4,20,0,4,3
1319,1374,1,2022,6,85848,13860,23,3,5,20,0,1,1
1320,1228,2,2023,5,77635,23092,38,0,2,3,0,4,3
1321,1039,5,2023,12,45946,25105,20,3,1,0,0,5,4
1322,1016,6,2023,11,91134,14294,29,7,4,25,0,5,3
1323,1022,1,2024,9,116103,23019,12,4,4,1,0,3,2
1324,1213,3,2023,3,117044,3621,36,2,4,8,1,2,5
1325,1310,8,2023,3,68744,28032,2,5,4,17,0,2,4
1326,1149,4,2022,7,64159,21699,31,2,5,10,0,1,5
1327,1241,7,2023,7,48671,17138,34,6,4,24,0,2,5
1328,1272,7,2023,6,41450,2347,18,1,5,25,0,3,3
1329,1059,4,2022,3,39908,29486,13,7,5,35,0,5,1
1330,1287,3,2023,7,82275,14882,21,1,4,34,0,1,4
1331,1202,2,2024,5,69358,17110,16,4,3,37,0,5,2
1332,1032,5,2023,7,74047,29402,3,5,3,2,0,3,2
1333,1162,4,2023,2,60518,4923,39,7,4,34,0,1,1
1334,1255,3,2024,6,82813,19033,18,6,3,39,0,4,1
1335,1254,6,2024,8,31806,26622,36,2,5,21,0,2,3
1336,1009,8,2023,1,65891,15611,1,5,2,7,1,3,2
1337,1139,7,2024,4,108551,15367,14,0,3,14,0,1,4
1338,1010,8,2024,11,64220,19199,1,3,4,6,0,5,1
1339,1214,3,2023,1,42158,9066,10,2,2,18,0,1,1
1340,1273,8,2023,1,105992,3279,22,5,3,39,0,4,1
1341,1324,2,2023,10,52588,19368,9,0,3,16,0,3,4
1342,1048,2,2024,12,87576,26754,2,0,4,0,0,1,2
1343,1111,1,2023,11,113027,3807,4,6,3,28,0,3,4
1344,1153,4,2022,8,49188,24260,2,6,5,12,1,3,4
1345,1123,1,2024,7,117615,22483,37,3,3,28,0,5,3
1346,1357,8,2023,12,83830,13965,12,0,5,5,0,2,1
1347,1102,7,2022,10,29019,16123,18,7,3,4,0,4,2
1348,1241,3,2023,1,37419,16991,39,4,3,33,0,1,3
1349,1321,5,2023,11,58697,22553,34,0,2,10,0,2,3
1350,1191,8,2024,2,109932,24174,23,5,1,8,0,5,5
1351,1217,5,2022,4,32973,21957,23,6,4,37,0,2,1
1352,1051,2,2024,1,111649,634,16,4,2,39,0,3,2
1353,1292,5,2023,3,36136,29881,39,7,3,8,0,3,2
1354,1081,5,2022,8,109739,12771,9,6,4,7,1,4,2
1355,1383,7,2024,8,87502,27303,1,7,3,39,0,1,1
1356,1088,5,2023,8,56285,17458,22,6,3,2,0,1,2
1357,1194,8,2022,6,48039,18298,5,6,4,12,0,5,4
1358,1104,3,2023,6,91720,14340,1,0,5,18,0,4,4
1359,1271,5,2024,5,113263,588,20,1,2,33,0,1,1
1360,1096,6,2023,9,84155,3231,34,0,3,31,0,3,2
1361,1379,5,2022,4,41911,6351,28,6,5,15,0,4,5
1362,1198,5,2022,10,25916,26880,6,4,1,35,0,2,5
1363,1001,1,2022,12,84052,29900,28,0,5,17,0,4,5
1364,1378,3,2024,12,94110,3838,36,6,1,13,1,4,4
1365,1167,8,2023,12,42790,1973,22,6,5,29,0,1,5
1366,1126,2,2022,7,108161,14346,32,0,3,1,0,5,2
1367,1313,1,2022,1,30206,5044,7,0,5,12,0,5,2
1368,1081,8,2023,9,110053,10247,11,4,3,26,0,1,5
1369,1251,4,2024,7,74950,11672,9,7,4,16,1,1,3
1370,1169,3,2023,10,81361,10271,14,0,2,30,0,1,5
1371,1073,6,2024,12,86451,22487,23,3,3,14,0,5,3
1372,1141,3,2023,9,62696,6683,25,5,4,19,0,1,1
1373,1070,4,2022,7,106641,22221,38,3,4,4,0,2,1
1374,1262,4,2024,2,93226,11244,2,4,5,6,0,2,2
1375,1340,4,2023,6,71728,29058,1,1,3,17,0,3,4
1376,1308,7,2024,10,80401,25827,5,3,5,10,0,2,2
1377,1245,2,2024,12,91226,6783,20,7,3,31,0,4,2
1378,1003,5,2022,11,50103,5594,8,6,5,26,0,3,4
1379,1337,3,2022,4,59263,28371,9,5,5,25,0,2,2
1380,1063,8,2024,3,101621,3822,35,2,3,36,0,4,4
1381,1049,7,2022,2,75044,28878,2,5,5,27,1,2,2
1382,1076,8,2022,6,82730,3389,23,3,4,1,0,4,1
1383,1368,5,2022,8,50825,5914,21,2,3,19,1,1,3
1384,1175,5,2022,6,101256,18164,13,4,4,3,0,4,2
1385,1109,6,2024,9,62271,27180,26,7,2,12,0,1,3
1386,1183,4,2022,5,102256,3688,32,5,4,23,0,4,5
1387,1192,2,2023,2,71732,14683,21,1,3,37,0,4,2
1388,1065,6,2023,8,91433,13080,28,2,2,39,0,2,1
1389,1337,1,2023,9,107630,9916,18,2,3,28,0,4,4
1390,1271,7,2022,10,48572,23595,18,5,4,35,0,2,1
1391,1100,7,2024,4,63546,29677,5,3,5,1,0,4,3
1392,1032,2,2022,6,40150,27360,18,2,5,17,0,5,4
1393,1352,5,2024,11,79165,5037,12,4,3,7,0,3,1
1394,1128,8,2024,10,88690,13453,25,5,2,14,0,2,1
1395,1369,7,2023,8,78664,28295,21,4,4,16,0,2,1
1396,1339,2,2023,9,107335,22703,20,5,4,22,0,1,4
1397,1043,7,2023,12,100199,26253,35,4,3,1,0,5,1
1398,1372,7,2023,5,61948,8640,1,3,3,5,0,1,1
1399,1078,4,2024,12,62030,29263,29,5,4,28,0,5,3
1400,1314,1,2024,6,52007,81,26,7,3,26,0,5,1
1401,1289,4,2023,11,116207,6278,6,6,4,36,0,4,1
1402,1270,1,2023,4,115921,16078,19,1,4,33,1,1,5
1403,1162,7,2024,5,101772,23383,30,3,5,17,0,3,4
1404,1189,6,2024,7,47024,15536,22,4,4,9,1,5,5
1405,1247,8,2023,9,64384,17790,12,7,3,37,0,5,3
1406,1388,5,2023,10,107912,7410,16,5,5,16,1,2,5
1407,1216,7,2022,11,43157,15926,3,3,4,12,0,4,2
1408,1315,1,2024,6,110481,15500,13,4,3,26,0,3,4
1409,1339,1,2022,6,113553,1480,19,0,4,1,0,5,1
1410,1390,1,2023,8,26756,9271,12,0,3,33,0,2,5
1411,1377,7,2022,11,93112,3598,2,2,4,30,0,1,5
1412,1168,2,2022,4,116003,15032,25,1,3,22,1,5,1
1413,1339,6,2023,3,83051,7993,25,0,4,6,1,2,1
1414,1193,2,2024,7,89595,29090,17,6,2,37,0,1,3
1415,1283,5,2022,5,103210,20567,31,4,3,32,1,4,5
1416,1336,7,2023,2,68094,20064,13,3,5,11,1,1,5
1417,1390,1,2022,2,112889,10895,2,5,4,11,0,5,2
1418,1013,6,2022,11,29535,15367,0,3,3,18,0,3,2
1419,1240,6,2023,6,81035,7644,25,2,3,8,0,1,5
1420,1320,3,2023,8,72367,20694,23,7,3,9,0,3,2
1421,1147,5,2022,1,42118,11948,34,3,4,16,0,3,5
1422,1204,8,2023,11,84812,18142,13,0,4,39,0,1,4
1423,1080,8,2022,6,84884,2599,2,3,4,38,0,4,3
1424,1379,6,2023,12,91168,22000,12,0,4,9,0,1,2
1425,1043,7,2024,2,38280,5813,13,0,4,11,0,2,5
1426,1089,1,2024,2,39746,27126,20,1,3,14,0,3,2
1427,1148,1,2023,7,78251,3853,25,2,2,30,0,5,3
1428,1095,6,2023,10,109821,27322,2,6,4,14,0,3,4
1429,1151,2,2024,1,108583,18676,39,6,5,27,0,5,1
1430,1002,5,2022,6,35207,1501,3,4,4,3,0,2,1
1431,1376,1,2024,7,96127,28980,35,6,4,35,0,2,2
1432,1022,6,2024,8,52757,8422,0,0,4,0,0,2,5
1433,1371,1,2022,7,41226,7550,39,5,5,33,1,1,3
1434,1313,8,2022,6,86407,4250,32,2,3,16,0,3,4
1435,1328,6,2024,9,52206,25774,6,4,3,38,0,5,4
1436,1007,5,2023,3,45256,6991,10,6,5,37,0,2,4
1437,1206,6,2022,11,58822,16498,26,6,5,32,0,2,1
1438,1375,3,2022,6,66340,25989,13,5,3,20,0,5,3
1439,1114,6,2023,4,77234,4406,21,3,3,25,0,3,1
1440,1272,6,2023,2,68351,25568,15,2,3,35,0,3,2
1441,1083,7,2024,1,73671,18731,11,5,2,4,1,5,4
1442,1179,8,2024,12,100320,1041,9,6,5,32,0,4,3
1443,1210,5,2022,12,60157,6927,23,2,3,0,0,3,4
1444,1328,7,2023,1,44937,16395,17,2,5,5,0,5,1
1445,1124,6,2023,11,79290,24364,21,6,3,36,1,5,1
1446,1113,5,2023,10,71707,7871,8,3,4,1,0,2,1
1447,1012,3,2022,3,36219,6375,16,3,1,4,0,5,4
1448,1126,5,2024,4,34399,23482,37,6,4,25,0,1,3
1449,1053,1,2024,2,52657,3676,39,2,4,12,0,2,3
1450,1331,7,2023,12,45047,22493,12,5,4,11,0,2,2
1451,1389,5,2023,11,101095,13017,36,1,2,4,0,3,4
1452,1283,8,2022,11,110693,21781,5,0,3,1,0,4,2
1453,1140,3,2023,11,97154,3065,20,3,2,3,0,3,2
1454,1390,4,2023,1,69891,2036,35,6,3,26,0,1,2
1455,1097,6,2023,4,31780,3046,6,7,4,9,0,2,2
1456,1005,5,2024,7,52050,26926,35,1,4,12,0,2,1
1457,1057,6,2023,10,98551,16924,24,3,4,1,0,5,2
1458,1334,2,2023,11,93666,27436,10,7,4,25,1,4,3
1459,1069,1,2024,6,118619,76,13,2,3,14,0,4,2
1460,1118,7,2022,6,107016,19451,28,6,3,9,0,5,1
1461,1376,1,2023,11,78010,15880,9,1,2,21,0,1,5
1462,1059,2,2023,9,63165,16407,4,6,4,39,0,4,5
1463,1033,2,2023,2,36528,21518,7,5,4,24,0,2,5
1464,1318,7,2024,4,74608,17059,4,5,3,14,0,1,4
1465,1050,5,2023,5,30914,23052,23,4,3,12,1,3,3
1466,1368,2,2024,1,62136,26970,39,0,5,7,0,3,1
1467,1019,4,2023,8,36179,4267,25,0,4,20,0,1,5
1468,1214,6,2023,8,111008,5988,5,3,4,20,0,2,1
1469,1197,6,2024,6,37076,27974,15,0,3,21,0,3,1
1470,1379,3,2022,12,49783,27335,35,6,3,32,0,2,4
1471,1047,8,2022,5,71716,24036,11,6,5,26,0,5,5
1472,1167,2,2023,8,75298,8680,10,4,4,39,0,4,2
1473,1289,2,2022,3,79304,1485,2,7,3,21,1,1,1
1474,1141,4,2022,3,104360,14713,36,5,4,29,0,4,5
1475,1084,1,2023,2,94835,20043,5,7,4,8,0,5,1
1476,1182,1,2023,5,33118,27811,18,7,3,34,0,3,4
1477,1391,6,2023,3,101292,2419,17,1,3,17,0,2,4
1478,1079,6,2024,3,81911,24124,15,1,3,4,0,2,2
1479,1215,5,2023,6,98489,23527,22,5,2,26,1,5,4
1480,1014,7,2024,8,40185,15312,36,2,4,5,0,1,5
1481,1215,8,2022,2,66792,3495,8,5,3,31,0,4,4
1482,1128,4,2023,4,105210,17140,2,1,4,7,1,3,2
1483,1310,7,2024,11,75613,10716,7,7,5,38,0,1,3
1484,1248,7,2023,7,58927,12442,37,3,2,20,0,5,1
1485,1029,3,2024,1,25386,24832,3,4,3,17,0,5,1
1486,1280,7,2023,1,117153,18163,11,7,4,13,0,2,5
1487,1338,3,2022,12,97728,12961,30,5,4,14,0,3,2
1488,1319,7,2023,10,101281,10307,24,2,4,25,0,1,2
1489,1202,4,2023,7,55020,6487,15,7,3,31,1,2,2
1490,1361,3,2024,7,67678,27924,13,3,3,38,0,3,1
1491,1057,1,2022,1,111695,29344,12,5,4,27,0,4,4
1492,1392,3,2024,1,86394,9664,6,3,5,38,0,4,1
1493,1218,3,2024,4,93945,16360,11,7,3,31,1,2,1
1494,1062,4,2022,5,81414,16642,36,5,5,12,0,1,1
1495,1157,4,2023,5,79816,4075,3,3,3,14,0,3,4
1496,1202,3,2024,4,80918,24882,1,6,5,17,0,4,3
1497,1017,8,2024,8,116281,24398,34,0,4,38,0,4,5
1498,1322,2,2023,7,87694,17502,2,3,3,5,0,1,3
1499,1006,8,2023,9,54455,15285,3,6,4,10,0,2,3
1500,1058,4,2023,7,63735,7631,37,7,3,31,1,5,1
1501,1325,8,2023,10,119702,3017,11,0,3,39,0,3,3
1502,1318,8,2022,1,118608,20725,18,1,2,19,0,4,1
1503,1169,5,2024,7,37109,27356,9,0,2,32,0,5,1
1504,1082,5,2022,1,70802,18042,0,3,3,39,0,1,5
1505,1219,1,2022,7,93020,24762,16,4,4,7,1,2,2
1506,1177,7,2023,10,59622,18181,15,4,4,34,0,3,1
1507,1204,3,2023,8,27597,25500,8,1,2,4,0,1,3
1508,1071,2,2023,11,65597,784,8,3,5,34,0,2,5
1509,1387,1,2023,9,65954,28020,8,0,4,13,0,1,3
1510,1266,3,2023,12,94519,5691,11,4,5,20,1,4,2
1511,1098,8,2022,3,81115,15765,14,5,4,23,0,4,4
1512,1345,4,2023,4,68151,3196,1,2,3,16,0,5,2
1513,1291,5,2024,4,42040,9552,10,3,3,17,0,1,5
1514,1208,6,2023,12,69772,8532,10,6,4,33,0,4,2
1515,1002,2,2023,9,88832,16946,7,6,1,11,0,2,2
1516,1124,8,2023,7,52916,4746,31,5,1,15,0,5,5
1517,1280,6,2024,3,69871,2999,5,5,2,3,0,3,5
1518,1074,5,2022,10,51372,17577,19,3,3,24,0,1,3
1519,1166,8,2023,5,86707,11302,38,2,3,33,0,4,1
1520,1022,7,2024,7,64080,16452,34,4,3,27,0,2,4
1521,1154,7,2023,8,67722,15595,7,2,2,10,0,1,4
1522,1295,6,2022,1,54048,22063,33,1,4,12,0,2,4
1523,1219,4,2023,12,110205,18812,18,0,4,30,0,5,2
1524,1157,8,2022,2,34777,6200,6,0,3,24,0,4,5
1525,1230,3,2023,7,79711,5396,30,5,1,38,0,4,5
1526,1020,8,2024,11,61331,23377,17,4,2,9,0,5,5
1527,1041,4,2022,2,45968,13410,39,2,3,23,0,2,1
1528,1148,8,2024,7,78969,13203,13,5,3,0,0,1,5
1529,1108,6,2022,9,36292,3598,38,3,3,24,0,2,5
1530,1084,4,2024,11,65794,10564,35,5,4,27,0,1,2
1531,1367,5,2023,2,104459,12748,16,3,4,35,0,5,3
1532,1322,2,2022,7,75192,25419,36,3,3,17,0,3,4
1533,1309,4,2022,4,52703,16957,8,1,3,5,0,1,2
1534,1290,8,2024,11,109193,20598,19,1,4,1,0,4,2
1535,1323,5,2022,2,94165,7636,27,3,5,2,0,4,2
1536,1134,2,2022,7,92650,27172,19,7,4,7,0,4,4
1537,1207,7,2023,5,81516,29317,35,4,4,30,0,2,2
1538,1283,3,2023,1,116110,17862,26,1,3,18,0,2,3
1539,1266,6,2023,5,47257,10265,7,1,3,5,0,2,5
1540,1073,8,2022,12,108509,9705,31,0,5,13,0,4,3
1541,1352,8,2022,12,116273,22511,0,5,1,2,0,1,5
1542,1048,7,2022,3,76672,29703,16,0,5,0,0,4,5
1543,1326,3,2022,7,88308,25544,8,4,4,29,0,1,2
1544,1233,7,2023,6,102583,14298,19,1,4,18,0,2,2
1545,1100,1,2024,8,47113,23060,31,6,1,18,0,3,4
1546,1059,7,2022,5,25694,18580,1,7,4,8,0,2,1
1547,1258,5,2023,2,40588,9703,31,1,3,6,0,5,3
1548,1065,2,2023,9,86756,13336,8,2,2,36,1,1,4
1549,1083,8,2024,11,89085,8166,29,4,3,6,0,3,4
1550,1154,7,2024,8,86142,25230,19,6,5,8,1,2,3
1551,1266,8,2024,6,89373,16116,37,5,4,3,0,3,3
1552,1309,4,2022,10,110603,6050,0,5,3,24,0,4,5
1553,1079,3,2022,7,31704,11184,4,6,2,11,0,1,1
1554,1315,7,2023,9,65136,21034,34,5,4,5,1,5,2
1555,1150,2,2022,7,92507,12712,35,7,4,17,0,4,1
1556,1048,5,2023,3,72361,8484,0,6,4,39,0,3,1
1557,1379,1,2024,6,83847,29880,13,4,4,20,0,2,2
1558,1248,8,2024,11,36441,27177,8,6,3,14,0,1,1
1559,1278,3,2024,11,39677,20910,29,6,4,2,0,5,4
1560,1356,6,2023,7,52818,20796,23,2,3,1,0,2,4
1561,1098,2,2023,2,26868,29069,3,2,5,39,0,5,2
1562,1025,6,2023,3,108591,21827,13,0,4,3,0,1,2
1563,1284,2,2022,4,92264,26164,24,4,3,31,0,3,3
1564,1369,2,2024,10,98168,25171,3,4,3,1,0,5,3
1565,1301,5,2022,6,37043,2593,24,2,4,28,0,1,1
1566,1068,5,2023,1,96939,10315,9,3,3,1,1,5,1
1567,1007,5,2023,9,40732,15200,34,3,3,33,1,2,2
1568,1305,7,2023,5,80244,26519,6,0,4,26,0,5,1
1569,1137,4,2024,12,43526,9107,12,7,3,38,0,2,5
1570,1164,2,2023,7,34340,23236,3,3,4,37,0,2,4
1571,1083,3,2024,9,47394,23013,35,3,2,17,1,1,1
1572,1385,6,2022,9,29102,3869,13,3,4,35,0,4,1
1573,1138,5,2023,1,44159,15447,17,7,2,18,0,5,3
1574,1073,7,2024,1,90092,27370,7,1,1,26,0,3,5
1575,1237,5,2023,3,31212,29927,31,0,5,19,0,2,1
1576,1046,6,2024,6,62405,27654,26,2,4,20,0,4,4
1577,1106,6,2022,2,102061,7971,36,3,3,22,0,2,1
1578,1288,8,2023,10,119296,25551,22,5,3,29,0,4,2
1579,1262,2,2023,12,80186,25651,6,6,4,24,0,4,5
1580,1176,5,2024,11,69239,24206,11,1,4,30,0,3,1
1581,1166,6,2022,1,117993,2989,24,7,5,26,0,4,5
1582,1145,4,2024,1,35532,23446,2,7,5,33,0,3,1
1583,1330,4,2023,5,104054,28043,25,7,4,7,0,1,4
1584,1370,5,2022,4,97012,5340,3,3,3,18,0,2,4
1585,1283,7,2023,1,110279,9643,35,6,3,25,1,3,5
1586,1054,6,2023,4,91540,3823,14,6,4,27,0,2,3
1587,1178,8,2023,3,28271,13454,31,1,2,3,0,5,3
1588,1244,2,2024,2,70482,3932,28,0,3,30,0,1,2
1589,1341,2,2023,9,25209,10220,9,7,2,15,0,5,3
1590,1127,7,2023,11,115999,8554,20,5,2,9,0,5,5
1591,1367,8,2023,1,30539,2429,15,5,3,37,0,4,3
1592,1271,2,2022,7,44977,28208,18,5,3,9,0,4,2
1593,1132,8,2022,4,99142,7444,28,7,4,8,0,5,1
1594,1093,1,2023,5,93684,10510,17,3,3,38,0,4,3
1595,1379,5,2023,10,30607,11277,15,1,3,35,0,2,5
1596,1073,2,2022,5,110122,10537,0,7,2,35,0,4,5
1597,1248,4,2023,1,119786,7147,1,5,4,18,1,5,2
1598,1348,6,2023,6,76939,7631,14,6,3,18,0,4,2
1599,1273,8,2022,9,43594,3598,38,7,4,11,0,4,4
1600,1043,8,2023,2,83382,4329,27,6,5,12,0,3,4
